#t 0-1 0-2 0-3 0-4 0-5 0-6 1-2 1-3 1-4 1-5 1-6 2-3 2-4 2-5 2-6 3-4 3-5 3-6 4-5 4-6 5-6
60.230610 0.246926 1.15632 0.399586 0.275443 0.31627 0.361717 0.171813 0.367967 0.274971 0.311325 0.184569 0.786989 0.313626 0.420852 0.343997 1.33679 1.56921 0.923485 1.58145 0.38994 7.3011
60.472500 0.250894 1.15565 0.395766 0.263379 0.321702 0.343136 0.169809 0.368189 0.25906 0.314111 0.188574 0.785646 0.301161 0.405538 0.360029 1.23542 1.47671 0.961404 1.82223 0.589077 7.92081
60.714390 0.253779 1.15429 0.391603 0.249004 0.331575 0.317569 0.167351 0.368263 0.239471 0.318401 0.199065 0.782726 0.28475 0.391143 0.378063 1.17611 1.37802 0.980577 2.08904 0.915818 8.23448
60.956280 0.255451 1.15249 0.387258 0.232071 0.344774 0.292825 0.164639 0.368084 0.21645 0.322669 0.216481 0.778351 0.264081 0.379154 0.396924 1.15389 1.28159 0.986519 2.34814 1.28854 8.54949
61.198170 0.256537 1.15111 0.382707 0.213227 0.35943 0.274809 0.162076 0.367731 0.192222 0.323046 0.238514 0.772178 0.239985 0.369157 0.416023 1.16631 1.19734 0.990593 2.53147 1.64534 9.15988
61.440060 0.257345 1.15025 0.377996 0.194747 0.373469 0.26328 0.159754 0.367146 0.171642 0.313428 0.265317 0.764043 0.215411 0.358042 0.435666 1.21239 1.14043 0.995968 2.556 1.95829 10.1173
61.681950 0.258156 1.15037 0.373072 0.180089 0.384403 0.256235 0.157515 0.366269 0.161206 0.287401 0.297371 0.753677 0.195014 0.343431 0.455197 1.29222 1.12712 0.995776 2.39982 2.19245 10.9638
61.923840 0.259639 1.15197 0.36814 0.17216 0.38962 0.25416 0.155419 0.365081 0.163916 0.245054 0.329046 0.74103 0.183438 0.32916 0.470036 1.40841 1.16894 0.983777 2.18843 2.28543 10.549
62.165730 0.261377 1.15416 0.363193 0.170913 0.389102 0.256777 0.153404 0.363553 0.175777 0.198844 0.349678 0.726243 0.181643 0.323625 0.475208 1.57157 1.26242 0.970445 2.11046 2.21368 8.52126
62.407620 0.262461 1.15603 0.35835 0.173887 0.386272 0.259992 0.151498 0.361668 0.19056 0.162976 0.356205 0.709278 0.187052 0.327643 0.47203 1.80575 1.39671 0.975412 2.19343 2.04655 6.21746
62.649510 0.262863 1.15791 0.353797 0.178456 0.383694 0.261304 0.149841 0.359387 0.204257 0.140278 0.353801 0.690144 0.196673 0.33596 0.465029 2.14962 1.57395 1.00539 2.36319 1.87071 4.52511
62.891400 0.262498 1.15946 0.34944 0.183052 0.381965 0.261103 0.148439 0.356643 0.215208 0.127159 0.347727 0.668839 0.208636 0.345456 0.457168 2.66435 1.81493 1.0564 2.60858 1.72717 3.43128
63.133290 0.261308 1.16057 0.345223 0.187424 0.380614 0.260458 0.147256 0.353234 0.223289 0.120172 0.340812 0.645418 0.222581 0.355504 0.449634 3.44833 2.15608 1.11951 3.00355 1.62604 2.73208
63.375180 0.260167 1.16227 0.340815 0.192739 0.378929 0.260164 0.146323 0.348712 0.229274 0.117556 0.334404 0.619071 0.239591 0.366165 0.442746 4.64816 2.6539 1.18271 3.71997 1.56768 2.27741
63.617070 0.259825 1.16485 0.335292 0.201988 0.375944 0.260708 0.145658 0.342092 0.234131 0.119575 0.328913 0.588238 0.261198 0.378378 0.436535 6.4065 3.41558 1.23289 5.16255 1.55172 1.9921
63.858960 0.260781 1.16842 0.326717 0.221125 0.369648 0.262334 0.145178 0.331534 0.23828 0.129721 0.324449 0.550477 0.28758 0.394157 0.431064 8.57003 4.60152 1.2505 8.21961 1.56442 1.87049
64.100850 0.264023 1.17408 0.312823 0.257691 0.354729 0.264994 0.145146 0.315125 0.237327 0.156925 0.321061 0.505027 0.311738 0.416834 0.426255 10.0692 6.28815 1.21847 14.0417 1.53353 1.97028
64.342740 0.270111 1.18244 0.295455 0.30869 0.324977 0.2687 0.145401 0.293579 0.216352 0.208586 0.318909 0.459947 0.318434 0.446298 0.422076 10.2457 7.85686 1.15426 18.4214 1.28753 2.34311
64.584630 0.277963 1.19208 0.28481 0.341158 0.298707 0.273265 0.145825 0.269317 0.182471 0.258091 0.318058 0.432552 0.309153 0.466402 0.418596 14.495 7.81712 1.1064 12.5214 0.865507 2.80736
64.826520 0.28744 1.20341 0.308452 0.324256 0.292581 0.278412 0.146491 0.233739 0.180753 0.284486 0.318644 0.441985 0.271198 0.470497 0.415376 34.4205 6.7048 1.08093 5.71981 0.558006 3.23619
65.068410 0.298434 1.21719 0.376478 0.237882 0.295707 0.283736 0.147424 0.162907 0.221632 0.29747 0.321055 0.455595 0.240264 0.465931 0.411862 30.7381 4.83287 0.872682 3.0893 0.755495 3.68143
65.310300 0.308892 1.23178 0.395793 0.197474 0.301571 0.288728 0.149254 0.126974 0.226542 0.304924 0.325685 0.441701 0.2694 0.457334 0.407324 9.05429 3.06976 0.633023 2.78086 0.98501 4.17415
65.552190 0.322447 1.24762 0.399779 0.183213 0.308801 0.293119 0.151923 0.115251 0.218387 0.310312 0.332677 0.438521 0.285472 0.446899 0.400943 3.34791 2.13887 0.492531 2.42083 1.14702 4.73037
65.794080 0.334574 1.26578 0.401593 0.174835 0.317416 0.296699 0.155248 0.109756 0.208788 0.315134 0.341514 0.441005 0.29571 0.435807 0.392268 1.57483 1.63314 0.393727 2.12058 1.32037 5.36594
66.035970 0.346733 1.28541 0.402935 0.169929 0.327368 0.299394 0.15959 0.106569 0.199888 0.319737 0.351095 0.446235 0.30403 0.425178 0.381379 0.911257 1.34346 0.317238 1.91137 1.51335 6.11296
66.277860 0.359278 1.30733 0.404079 0.168442 0.338013 0.301365 0.165093 0.104509 0.192628 0.323815 0.360451 0.452689 0.311353 0.41676 0.368561 0.654795 1.16814 0.259435 1.78398 1.71858 6.93216
66.519750 0.374529 1.33496 0.405157 0.170511 0.347829 0.30237 0.172069 0.102957 0.187731 0.326827 0.369069 0.458791 0.317303 0.412956 0.35356 0.564973 1.04683 0.226291 1.72686 1.92108 7.46267
66.761640 0.393573 1.36981 0.406196 0.17597 0.355404 0.302956 0.180685 0.101674 0.185846 0.329542 0.375627 0.464002 0.321391 0.414937 0.337136 0.537307 0.94743 0.224013 1.74994 2.09239 7.20696
67.003530 0.417282 1.41327 0.40727 0.184272 0.360623 0.303242 0.191243 0.10054 0.187263 0.333273 0.378939 0.467998 0.323026 0.420929 0.322054 0.527111 0.855991 0.235505 1.89001 2.20577 6.23958
67.245420 0.446887 1.46729 0.408461 0.194713 0.364148 0.303405 0.203786 0.0994758 0.191916 0.33821 0.378875 0.470638 0.321571 0.428826 0.310802 0.518855 0.768649 0.241658 2.19482 2.25736 5.12788
67.487310 0.480851 1.52866 0.409834 0.207173 0.366546 0.30377 0.218576 0.0985074 0.200152 0.343561 0.376044 0.473066 0.316869 0.437536 0.304374 0.50982 0.686583 0.238232 2.7309 2.26377 4.21657
67.729200 0.517589 1.59592 0.411323 0.22201 0.36749 0.304809 0.235296 0.0976407 0.212716 0.347825 0.370546 0.475751 0.308656 0.446736 0.303251 0.500155 0.607178 0.227651 3.61625 2.24907 3.57512
67.971090 0.559776 1.67277 0.413074 0.240492 0.365888 0.306984 0.254598 0.0968595 0.230927 0.348723 0.362468 0.478206 0.297235 0.455921 0.307458 0.491467 0.526687 0.212329 5.04924 2.2369 3.14576
68.212980 0.609767 1.76153 0.415143 0.264831 0.359287 0.310486 0.277357 0.096294 0.257172 0.342732 0.351525 0.480358 0.284152 0.4639 0.316452 0.484775 0.442349 0.194193 7.29064 2.25213 2.8609
68.454870 0.665455 1.86203 0.417527 0.298255 0.343392 0.31511 0.3046 0.0956561 0.294921 0.32441 0.337514 0.482711 0.274508 0.468109 0.329363 0.480769 0.352158 0.174507 10.4128 2.30875 2.6571
68.696760 0.72652 1.97216 0.419983 0.340215 0.314434 0.319895 0.33599 0.095271 0.342861 0.288413 0.320651 0.485692 0.278887 0.462755 0.343673 0.474008 0.261245 0.154768 13.2282 2.39315 2.51229
68.938650 0.795948 2.09572 0.422791 0.381143 0.277435 0.3241 0.373734 0.0948998 0.389166 0.239479 0.301898 0.489263 0.301977 0.443923 0.357232 0.452185 0.19015 0.135504 13.3978 2.4557 2.49261
69.180540 0.878542 2.2364 0.42596 0.4115 0.245829 0.327131 0.420441 0.0947179 0.422838 0.193999 0.282837 0.493353 0.331169 0.417276 0.367939 0.415189 0.157125 0.117735 11.1507 2.45114 2.6724
69.422430 0.978999 2.40135 0.429561 0.43127 0.226269 0.328338 0.479101 0.0948143 0.44362 0.163002 0.264641 0.497624 0.354264 0.390907 0.375128 0.372431 0.149904 0.102376 8.68519 2.38825 3.05342
69.664320 1.10707 2.59932 0.433556 0.444794 0.216767 0.327661 0.555345 0.0951145 0.456352 0.146921 0.2479 0.502003 0.369857 0.368001 0.378842 0.33064 0.149903 0.0893242 6.89723 2.28844 3.59377
69.906210 1.26634 2.82725 0.437531 0.454492 0.214465 0.32516 0.651583 0.095626 0.464363 0.143563 0.233001 0.507312 0.379454 0.349079 0.379153 0.293691 0.149608 0.0783835 5.77375 2.16657 4.22554
70.148100 1.46464 3.0898 0.441356 0.461521 0.217243 0.320589 0.771313 0.0963143 0.468943 0.149923 0.220555 0.513524 0.384588 0.334175 0.376391 0.262253 0.147567 0.0687707 5.15204 2.03984 4.86212
70.389990 1.74165 3.41207 0.445175 0.467108 0.223678 0.31431 0.930502 0.0973371 0.470461 0.162192 0.211791 0.519875 0.386386 0.322862 0.370987 0.235152 0.1444 0.059879 4.88354 1.91664 5.41403
70.631880 2.17963 3.83637 0.448986 0.472068 0.232272 0.306694 1.15224 0.0993652 0.468956 0.176903 0.2077 0.526137 0.385693 0.315009 0.363524 0.211408 0.140621 0.0516264 4.87009 1.8009 5.79028
70.873770 2.91879 4.40488 0.45216 0.476945 0.241821 0.298994 1.47176 0.102867 0.464002 0.191696 0.208122 0.532463 0.382701 0.310237 0.354801 0.191309 0.136836 0.0443624 5.09184 1.70496 5.96293
71.115660 4.23031 5.1576 0.453865 0.48218 0.251356 0.292188 1.93873 0.108728 0.455187 0.205337 0.21171 0.539427 0.377542 0.308369 0.346036 0.174863 0.133557 0.0385052 5.60147 1.64297 5.962
71.357550 6.71716 6.13523 0.452573 0.488454 0.260382 0.287097 2.63063 0.118638 0.441616 0.217449 0.216882 0.547715 0.370277 0.309233 0.337831 0.161848 0.131077 0.0346233 6.5134 1.62439 5.84325
71.599440 12.447 7.4354 0.445309 0.49856 0.268794 0.28403 3.79718 0.13806 0.419616 0.228388 0.222198 0.557734 0.360641 0.312729 0.330369 0.151057 0.129975 0.0328865 8.08197 1.66079 5.6562
71.841330 32.4389 9.08544 0.417746 0.523676 0.277202 0.282867 6.572 0.193098 0.371715 0.239978 0.227474 0.570037 0.347477 0.319363 0.323594 0.140905 0.13081 0.0330729 10.9806 1.77672 5.42868
72.083220 68.0312 7.52839 0.272303 0.552001 0.281789 0.270756 15.7393 0.349042 0.299185 0.262735 0.248828 0.589701 0.327582 0.331272 0.315922 0.129605 0.134964 0.0347179 16.9981 2.03391 5.14535
72.325110 17.5502 2.5762 0.115814 0.479811 0.303997 0.252643 41.977 0.34336 0.358497 0.294945 0.288216 0.64671 0.293663 0.352207 0.29616 0.112927 0.145297 0.037351 30.3159 2.61108 4.68693
72.567000 6.80229 3.21991 0.0833844 0.385784 0.380133 0.247649 59.9315 0.30505 0.279017 0.368536 0.35528 0.673752 0.325297 0.351676 0.217647 0.087962 0.161336 0.0408795 40.7538 3.7274 3.64152
72.808890 19.9789 1.81028 0.0914556 0.305422 0.441742 0.237188 18.1288 0.459668 0.245818 0.359742 0.34971 0.581296 0.315629 0.382527 0.239446 0.0874764 0.164736 0.0447807 18.4726 4.39686 2.55571
73.050780 177.407 8.90386 0.431591 0.303292 0.465659 0.233654 5.82263 0.241134 0.229128 0.315206 0.349847 0.561626 0.30965 0.394809 0.245711 0.0978669 0.165322 0.0488237 8.23729 4.42374 2.32568
73.292670 6.85762 7.44979 0.495544 0.286728 0.380016 0.310049 1.41951 0.0824933 0.252264 0.396091 0.28527 0.555631 0.310252 0.398271 0.248304 0.106273 0.169924 0.0529269 5.50703 4.29892 2.49202
73.534560 2.5113 5.86705 0.499118 0.290027 0.360656 0.31781 0.876181 0.0720442 0.253912 0.397217 0.278943 0.553765 0.312813 0.399088 0.249752 0.113931 0.177733 0.0572083 4.50374 4.14158 2.88577
73.776450 1.79075 4.85616 0.498346 0.293788 0.349351 0.321559 0.661526 0.0691577 0.2549 0.393764 0.277286 0.553381 0.31591 0.399162 0.250799 0.12207 0.187957 0.0617158 4.02567 3.98092 3.57112
74.018340 1.47055 4.17193 0.495662 0.297217 0.341631 0.324338 0.549512 0.0678029 0.255908 0.39068 0.276292 0.553341 0.318953 0.399165 0.252036 0.131268 0.199939 0.0667662 3.79128 3.82838 4.64158
74.260230 1.26001 3.68978 0.491618 0.300343 0.336271 0.326406 0.482231 0.0670452 0.256937 0.388981 0.275297 0.552776 0.321765 0.399348 0.253804 0.142043 0.212915 0.0725603 3.70752 3.68931 5.90674
74.502120 1.1101 3.33479 0.486588 0.303369 0.332895 0.327747 0.439061 0.0665573 0.257962 0.388636 0.274367 0.551402 0.324293 0.399821 0.25624 0.154622 0.226861 0.0791053 3.74705 3.56816 6.81768
74.744010 0.995837 3.06381 0.48079 0.306523 0.331044 0.328398 0.409965 0.0662951 0.259026 0.389391 0.273658 0.549083 0.326605 0.400679 0.259203 0.169497 0.242423 0.0858305 3.91769 3.46416 6.90987
74.985900 0.906599 2.84901 0.474424 0.310044 0.329909 0.328676 0.390069 0.0662676 0.260244 0.391153 0.27311 0.545806 0.32895 0.401986 0.262436 0.187228 0.260356 0.0922699 4.24955 3.3752 6.31778
75.227790 0.83453 2.67091 0.467716 0.314269 0.328769 0.328919 0.376606 0.0664561 0.261812 0.393742 0.272507 0.541875 0.331855 0.403409 0.265771 0.208835 0.281521 0.0984145 4.81404 3.291 5.44604
75.469680 0.778538 2.52571 0.46113 0.319734 0.326562 0.329243 0.368243 0.0669007 0.264385 0.396607 0.271613 0.537059 0.336146 0.404281 0.269239 0.235851 0.305706 0.104252 5.76096 3.20148 4.59545
75.711570 0.740609 2.41449 0.455087 0.327446 0.322147 0.32951 0.364507 0.0676903 0.269582 0.398432 0.270304 0.530647 0.34352 0.40295 0.273052 0.271467 0.331285 0.109844 7.37672 3.09277 3.92829
75.953460 0.718214 2.32889 0.449714 0.339056 0.313349 0.329651 0.364228 0.0688697 0.281791 0.395951 0.268427 0.522785 0.358024 0.395627 0.277203 0.323133 0.354034 0.115582 10.0991 2.92632 3.50587
76.195350 0.705511 2.25805 0.44519 0.355407 0.298041 0.329559 0.365442 0.070534 0.310604 0.380605 0.265739 0.514176 0.385924 0.374817 0.28168 0.405152 0.362174 0.121919 13.4087 2.62518 3.35301
76.437240 0.703936 2.20095 0.441711 0.369222 0.283848 0.328895 0.367632 0.0728181 0.355857 0.346436 0.262061 0.504624 0.422145 0.341154 0.286545 0.521195 0.347963 0.129593 12.8371 2.19326 3.39991
76.679130 0.715143 2.16106 0.43925 0.372902 0.281708 0.327164 0.371078 0.0758243 0.391755 0.313662 0.256932 0.493553 0.447295 0.316136 0.291582 0.654365 0.340238 0.139693 8.68888 1.82786 3.45414
76.921020 0.744001 2.14054 0.438047 0.371935 0.285142 0.323608 0.37532 0.079663 0.412221 0.29442 0.249677 0.480738 0.461782 0.303981 0.296481 0.818509 0.352402 0.154039 5.69104 1.58521 3.48814
77.162910 0.787591 2.1328 0.437873 0.370213 0.288753 0.316792 0.379339 0.084758 0.424389 0.283674 0.238895 0.466238 0.472256 0.297442 0.300089 1.05509 0.375469 0.176203 4.03745 1.4069 3.52677
77.404800 0.847782 2.13408 0.439026 0.368201 0.291387 0.303418 0.383566 0.0918187 0.432255 0.277051 0.2218 0.450543 0.48186 0.292832 0.299106 1.43238 0.402788 0.210743 3.0831 1.25067 3.56403
77.646690 0.936052 2.15215 0.441749 0.36579 0.293092 0.278637 0.388077 0.10183 0.436878 0.272326 0.195084 0.432582 0.491317 0.288663 0.288292 2.07307 0.430459 0.259129 2.49301 1.09165 3.56847
77.888580 1.05307 2.17821 0.446365 0.362017 0.293878 0.245737 0.393001 0.117185 0.438128 0.268335 0.162422 0.412708 0.501175 0.284564 0.270556 3.297 0.457243 0.321023 2.09797 0.930124 3.60557
78.130470 1.20732 2.21225 0.453707 0.355518 0.293773 0.224638 0.399244 0.1431 0.433901 0.264464 0.138702 0.390434 0.511552 0.280355 0.270515 5.95164 0.482979 0.415835 1.82227 0.81522 4.01395
78.372360 1.41685 2.25596 0.465089 0.343962 0.292599 0.22671 0.408032 0.191434 0.416701 0.260271 0.133384 0.367151 0.521063 0.275957 0.307993 12.4489 0.517494 0.583572 1.6248 0.762639 5.21444
78.614250 1.69694 2.30678 0.477779 0.330444 0.290054 0.235539 0.420453 0.283744 0.360275 0.255058 0.147092 0.361743 0.517111 0.271516 0.356198 26.0543 0.621192 0.782306 1.45548 0.744003 7.25268
78.856140 2.07702 2.35862 0.46981 0.34613 0.285331 0.239732 0.438903 0.386791 0.242928 0.247154 0.175699 0.412712 0.469015 0.267427 0.383174 26.827 0.81731 0.850182 1.26446 0.888166 10.3529
79.098030 2.58801 2.40856 0.450667 0.374901 0.275962 0.248048 0.466485 0.425656 0.154934 0.232592 0.214636 0.462504 0.410893 0.265075 0.397201 14.1946 0.874394 0.835893 1.19261 1.1628 16.4674
79.339920 3.27425 2.45289 0.440981 0.390279 0.252705 0.269645 0.506321 0.430942 0.119711 0.196275 0.267271 0.48852 0.370066 0.273743 0.399282 7.62349 0.760842 0.89702 1.36026 1.3984 31.0819
79.581810 4.2046 2.48802 0.438891 0.396756 0.195931 0.310718 0.563877 0.424994 0.111308 0.122408 0.324994 0.5037 0.339492 0.341601 0.349208 4.69482 0.351226 1.07907 2.00903 1.23648 36.1598
79.823700 5.44602 2.50878 0.441492 0.398112 0.188958 0.310768 0.641527 0.413339 0.115931 0.182794 0.313703 0.514266 0.314567 0.400365 0.28403 3.21981 0.26473 1.06656 2.69772 0.99917 16.3879
80.065590 7.07414 2.51114 0.447725 0.395464 0.19563 0.299937 0.743739 0.397024 0.127889 0.234065 0.298239 0.522279 0.293532 0.415342 0.262348 2.36968 0.360279 1.00756 3.34025 1.05913 13.1046
80.307480 9.17056 2.48992 0.456847 0.389308 0.194744 0.290617 0.873444 0.375795 0.144814 0.269739 0.289145 0.528775 0.275657 0.419594 0.252332 1.82664 0.41319 0.962588 4.04233 1.1904 11.4791
80.549370 11.7299 2.43885 0.468647 0.37948 0.187087 0.281814 1.0329 0.349107 0.165902 0.30004 0.282798 0.534179 0.260753 0.41926 0.245743 1.45407 0.451834 0.926929 4.76577 1.36049 10.6648
80.791260 14.5699 2.34922 0.482248 0.36585 0.173077 0.272701 1.22104 0.316626 0.190339 0.327843 0.277106 0.538804 0.248217 0.41595 0.240701 1.18275 0.487687 0.893753 5.42504 1.56211 10.3962
81.033150 17.0741 2.21749 0.495187 0.348941 0.155465 0.262718 1.42057 0.280339 0.21586 0.353276 0.270103 0.542972 0.237154 0.410555 0.236683 0.9733 0.529508 0.859081 5.91413 1.79376 10.583
81.275040 18.6064 2.03806 0.506297 0.32793 0.138164 0.250678 1.63092 0.241211 0.242542 0.376162 0.261288 0.546768 0.225967 0.403714 0.233563 0.804598 0.583352 0.81783 6.1333 2.03864 11.0746
81.516930 18.358 1.8197 0.512696 0.304028 0.132959 0.235279 1.82473 0.205832 0.267508 0.39449 0.249873 0.55045 0.213729 0.395814 0.23193 0.66609 0.653244 0.763927 6.00373 2.26507 11.6863
