#t(fs) C1F2 C1F3 C1F4 C1C5 C1H6 C1C7 C1H8 C1F9 F2F3 F2F4 F2C5 F2H6 F2C7 F2H8 F2F9 F3F4 F3C5 F3H6 F3C7 F3H8 F3F9 F4C5 F4H6 F4C7 F4H8 F4F9 C5H6 C5C7 C5H8 C5F9 H6C7 H6H8 H6F9 C7H8 C7F9 H8F9(ang.)
36.767280 1.3751360104 1.2939435175 1.2964001784 1.5527280631 2.1916582438 2.7248190256 3.1899784737 3.8025376176 2.0764063998 2.1464533919 2.4760477969 3.0978370084 3.3641338443 3.7899550693 4.4650368269 2.1475688698 2.2917783947 3.1675507104 2.9046369024 2.5495973142 4.1399856402 2.3821027959 2.4557954925 3.7999938259 4.3267423305 4.6985677000 1.1279974873 1.5326061255 2.7834324838 2.3311116551 2.3908255026 3.8308964293 2.6812755325 1.8470293265 1.3134431893 2.8778636004
37.009170 1.3736890695 1.2925690576 1.2963897714 1.5580252080 2.1540889207 2.7282339443 3.1832766738 3.8017514983 2.0752242208 2.1445358187 2.4791296612 3.0577068763 3.3639085411 3.7833192978 4.4615504626 2.1469152748 2.2958192017 3.1323101951 2.9070708748 2.5472073957 4.1391129698 2.3858732562 2.4264534667 3.8045791865 4.3210495102 4.6984504341 1.0956180472 1.5357419946 2.7751224750 2.3264383981 2.3824473502 3.8004038785 2.6868520412 1.8354218694 1.3119486098 2.8681015435
37.251060 1.3721536510 1.2912814243 1.2965470481 1.5632233134 2.1167452074 2.7314484241 3.1758440182 3.8008614837 2.0741186063 2.1426384600 2.4821501695 3.0177454119 3.3635744350 3.7761218001 4.4580351168 2.1463376702 2.2999001654 3.0973319461 2.9094641951 2.5446586144 4.1382661839 2.3896568915 2.3978066134 3.8090944266 4.3147700151 4.6983386609 1.0639018080 1.5388375524 2.7656732185 2.3217893031 2.3741457824 3.7687933028 2.6923880054 1.8225032717 1.3105392762 2.8570727474
37.492950 1.3705187171 1.2900529968 1.2968670735 1.5683059767 2.0801834620 2.7344281971 3.1678199249 3.7998633212 2.0730642352 2.1407415515 2.4850644140 2.9785048485 3.3631039327 3.7685160082 4.4544761153 2.1458136984 2.3039780804 3.0631663557 2.9117952767 2.5420301830 4.1374403244 2.3934597053 2.3701139058 3.8134927755 4.3080179937 4.6982225690 1.0335762157 1.5418111671 2.7552300565 2.3171535698 2.3663484878 3.7368093638 2.6980876621 1.8085182131 1.3092114529 2.8449672741
37.734840 1.3688103423 1.2889006528 1.2973631811 1.5732662014 2.0449824738 2.7371410332 3.1595723643 3.7987378538 2.0720974595 2.1388639549 2.4878640841 2.9405249509 3.3625014805 3.7608817843 4.4508734256 2.1453744843 2.3080473059 3.0304866371 2.9140618302 2.5396247130 4.1366260853 2.3973212048 2.3436057763 3.8177455759 4.3011610229 4.6980973579 1.0054691909 1.5445584899 2.7440986480 2.3124927513 2.3595717919 3.7054995841 2.7042251092 1.7937767098 1.3079295547 2.8319341266
37.976730 1.3670039660 1.2878067897 1.2980409718 1.5780843002 2.0117719800 2.7395612802 3.1511373877 3.7975138872 2.0711911671 2.1369984011 2.4905053791 2.9043459422 3.3617340254 3.7531828959 4.4472331343 2.1450050989 2.3120458229 3.0000027272 2.9162307338 2.5375019161 4.1358440473 2.4012535398 2.3184755707 3.8218266691 4.2942587550 4.6979929928 .9805032314 1.5470085614 2.7322507409 2.3078259897 2.3544493910 3.6757161834 2.7111537685 1.7782666873 1.3067305357 2.8180004097
38.218620 1.3650975572 1.2867904198 1.2988999565 1.5827216560 1.9811531765 2.7417211643 3.1422289032 3.7961844163 2.0703616978 2.1351610482 2.4929805821 2.8705572100 3.3608743725 3.7450689440 4.4435666694 2.1446998378 2.3159053539 2.9723974979 2.9183028348 2.5354424193 4.1350925258 2.4052401634 2.2948475167 3.8257541426 4.2870527305 4.6978907586 .9595616403 1.5491600725 2.7193485487 2.3031506377 2.3516426025 3.6479772008 2.7191642032 1.7617055314 1.3056055403 2.8030711505
38.460510 1.3630737107 1.2858806289 1.2999494731 1.5871392953 1.9537166731 2.7436094979 3.1325953776 3.7947768010 2.0696214893 2.1333433894 2.4952530905 2.8396726885 3.3599256748 3.7362555249 4.4398979811 2.1444776463 2.3195804595 2.9483912173 2.9202534789 2.5332698203 4.1344098214 2.4092835250 2.2728205210 3.8295300924 4.2793227921 4.6978307275 .9435202059 1.5509855448 2.7050673343 2.2985031448 2.3518175700 3.6228312013 2.7286141281 1.7438046439 1.3046070959 2.7870239857
38.702400 1.3609500714 1.2850510029 1.3011719265 1.5913267980 1.9299285045 2.7452288225 3.1223085526 3.7932717387 2.0689605458 2.1315442554 2.4972996842 2.8120156155 3.3588667677 3.7268572404 4.4362007039 2.1443244323 2.3230329268 2.9285727209 2.9220939845 2.5311068679 4.1337727907 2.4133776579 2.2524062056 3.8331429843 4.2711133663 4.6977726358 .9330753163 1.5524444990 2.6893490705 2.2938492882 2.3555100846 3.6009537303 2.7397761548 1.7245281150 1.3037117806 2.7697419958
38.944290 1.3587586425 1.2842824828 1.3025667535 1.5952839173 1.9101513007 2.7465681320 3.1116675315 3.7916759507 2.0683796381 2.1297677736 2.4991125418 2.7878159522 3.3576561122 3.7172617976 4.4324817416 2.1442436098 2.3262537932 2.9134142175 2.9238443574 2.5292450036 4.1331836196 2.4175565158 2.2336159079 3.8366036647 4.2626892545 4.6977419365 .9287341677 1.5534882690 2.6723640745 2.2891800249 2.3631204613 3.5830820448 2.7529050867 1.7040516617 1.3029121428 2.7512010506
39.186180 1.3565095230 1.2835850383 1.3041308557 1.5990019596 1.8945763308 2.7476046395 3.1007836608 3.7899745677 2.0678934384 2.1280186439 2.5007039090 2.7672425345 3.3562851431 3.7076596175 4.4287518794 2.1442398028 2.3292418392 2.9031216023 2.9254978357 2.5278321928 4.1326315987 2.4218027613 2.2163931891 3.8398822882 4.2541194805 4.6977116117 .9306399010 1.5540923226 2.6541055557 2.2844842625 2.3747874432 3.5694304019 2.7680806732 1.6823352183 1.3022061362 2.7312646092
39.428070 1.3541884889 1.2829608430 1.3058809154 1.6024576057 1.8832556861 2.7483562385 3.0894442295 3.7881592894 2.0674884335 2.1262897976 2.5020686429 2.7503026528 3.3547752751 3.6978330229 4.4250088535 2.1443109406 2.3319775674 2.8976960420 2.9270606111 2.5267675570 4.1321164202 2.4261127584 2.2007940086 3.8430259036 4.2452160995 4.6977002606 .9385789113 1.5543089394 2.6342989468 2.2797790635 2.3904078909 3.5596461249 2.7851855707 1.6590716946 1.3015984903 2.7097255699
39.669960 1.3518151100 1.2824343525 1.3078023467 1.6056270279 1.8761159541 2.7488445108 3.0772836762 3.7862357681 2.0671895642 2.1245997336 2.5032128252 2.7368448133 3.3531425525 3.6873713191 4.4212594245 2.1444656517 2.3344620487 2.8970073338 2.9285514656 2.5257707248 4.1316598412 2.4304345339 2.1869296657 3.8460452239 4.2356281044 4.6976955207 .9520292602 1.5542017770 2.6126219965 2.2750993877 2.4096063483 3.5530587183 2.8039248579 1.6339865906 1.3011048208 2.6864954012
39.911850 1.3493920266 1.2819824646 1.3098987244 1.6085013457 1.8729487044 2.7490637085 3.0643096421 3.7842106217 2.0669756072 2.1229316737 2.5041300191 2.7266385810 3.3513870498 3.6762680331 4.4175108141 2.1446893458 2.3366983744 2.9006938197 2.9299668426 2.5248750662 4.1312674759 2.4347608186 2.1749288111 3.8489496718 4.2253757023 4.6977245888 .9702371628 1.5537989385 2.5891299105 2.2704768077 2.4318000570 3.5491044827 2.8239242227 1.6071006608 1.3007273518 2.6616144695
40.153740 1.3469359948 1.2816322637 1.3121462127 1.6110882902 1.8734467263 2.7489754881 3.0509347639 3.7820739144 2.0668755733 2.1212785156 2.5048336441 2.7194728997 3.3495004502 3.6649496078 4.4137696125 2.1449957031 2.3387488255 2.9082880988 2.9312901562 2.5244498857 4.1309346797 2.4390482252 2.1648111411 3.8516651152 4.2148196547 4.6977520034 .9923403670 1.5530877469 2.5642317929 2.2659193617 2.4563097939 3.5474182065 2.8447906692 1.5786482746 1.3004475321 2.6351470825
40.395630 1.3444554320 1.2813562699 1.3145603233 1.6133948437 1.8772293510 2.7485475866 3.0374336455 3.7798369814 2.0668691188 2.1196773120 2.5053200959 2.7150228094 3.3474316421 3.6536312870 4.4100198798 2.1453727718 2.3406300811 2.9192291440 2.9324839348 2.5248029465 4.1306549928 2.4432908988 2.1566384182 3.8541753609 4.2042455405 4.6978114606 1.0174365029 1.5520860264 2.5381847407 2.2614640784 2.4824400128 3.5474480515 2.8661337908 1.5486699358 1.3002767423 2.6070477340
40.637520 1.3419427102 1.2811829003 1.3171190239 1.6154225056 1.8838830345 2.7477973966 3.0238211263 3.7775036186 2.0669698932 2.1180842477 2.5056182907 2.7129049588 3.3452176215 3.6422601479 4.4062859970 2.1458251507 2.3423788787 2.9330054478 2.9335567448 2.5260224828 4.1304355576 2.4474465999 2.1504735297 3.8564859576 4.1936784445 4.6978980519 1.0446427203 1.5508715889 2.5110103033 2.2571426307 2.5095353719 3.5484224038 2.8875253156 1.5170024850 1.3002159362 2.5772099826
40.879410 1.3394057530 1.2811233034 1.3198194681 1.6171650683 1.8930154596 2.7467499333 3.0099781698 3.7750871027 2.0671863432 2.1165374037 2.5057353527 2.7128426764 3.3428818863 3.6306430399 4.4025716080 2.1463547142 2.3440107509 2.9490950470 2.9345145942 2.5280381750 4.1302908560 2.4514662467 2.1463375971 3.8586061298 4.1830032480 4.6980064011 1.0731451837 1.5495213943 2.4826572133 2.2529968264 2.5369918955 3.5495133873 2.9085496882 1.4835080602 1.3002720323 2.5456275889
41.121300 1.3368349340 1.2811711409 1.3226470412 1.6186163951 1.9042719340 2.7454013769 2.9958272560 3.7725916048 2.0675037636 2.1150101982 2.5056443774 2.7146524998 3.3404107818 3.6186990155 4.3988631376 2.1469463756 2.3455364671 2.9669913833 2.9353341147 2.5307502385 4.1302222005 2.4553302667 2.1442385346 3.8605310593 4.1721159310 4.6981420157 1.1022221174 1.5480760389 2.4531476036 2.2490508570 2.5642606955 3.5500065922 2.9288112871 1.4482063946 1.3004684005 2.5124120745
41.363190 1.3342661039 1.2813097842 1.3255887264 1.6197756525 1.9172949349 2.7437925829 2.9812972909 3.7700437854 2.0679242188 2.1135178554 2.5053553248 2.7181202472 3.3378514842 3.6064156920 4.3952038970 2.1475945905 2.3469636937 2.9862462605 2.9360415957 2.5340349589 4.1302496947 2.4590197337 2.1441425799 3.8622912987 4.1609008343 4.6983142444 1.1312675424 1.5465910688 2.4225097302 2.2453351895 2.5908900767 3.5493012249 2.9479847520 1.4112118940 1.3008129411 2.4777400618
41.605080 1.3317121898 1.2815571638 1.3286313767 1.6206442562 1.9317458449 2.7419370401 2.9663226737 3.7674294817 2.0684602501 2.1120567193 2.5048549918 2.7229146755 3.3351803740 3.5937077042 4.3915579629 2.1483170266 2.3483164772 3.0065457008 2.9366457947 2.5378382747 4.1303633043 2.4625382242 2.1460313744 3.8639112254 4.1492806782 4.6985182530 1.1598381251 1.5451027843 2.3907069953 2.2418396547 2.6165357919 3.5469033870 2.9658148961 1.3724886760 1.3013026990 2.4416256532
41.846970 1.3291829138 1.2819117371 1.3317521731 1.6212131306 1.9472678207 2.7398285882 2.9510036770 3.7647764984 2.0690993796 2.1106289038 2.5041644791 2.7287823364 3.3324108975 3.5806405941 4.3879725937 2.1490927588 2.3495857758 3.0275301218 2.9371237655 2.5423942951 4.1305803811 2.4658416852 2.1497334574 3.8653596869 4.1373249334 4.6987574537 1.1875815310 1.5436346866 2.3576980662 2.2386103619 2.6409469546 3.5423843875 2.9821979476 1.3317684502 1.3019723353 2.4038258471
42.088860 1.3266771426 1.2823985248 1.3349529762 1.6214615279 1.9635986954 2.7374488983 2.9356279073 3.7620598008 2.0698503459 2.1092406854 2.5032569682 2.7356414918 3.3295205295 3.5674388288 4.3844084848 2.1499308966 2.3507822080 3.0489076853 2.9374675856 2.5480037037 4.1308840897 2.4689246405 2.1551325381 3.8666285375 4.1253121054 4.6990326601 1.2141836072 1.5421875166 2.3237292976 2.2356523507 2.6638807444 3.5356084394 2.9969714455 1.2891000573 1.3027923853 2.3643031247
42.330750 1.3241899720 1.2830358627 1.3382086239 1.6213989708 1.9804267874 2.7347959638 2.9203017814 3.7593178995 2.0707103814 2.1078873462 2.5021543291 2.7433362122 3.3265081816 3.5542592629 4.3809136449 2.1508204459 2.3518882099 3.0703754926 2.9376463177 2.5548901362 4.1312882848 2.4717898666 2.1619367151 3.8676957018 4.1132563473 4.6993640316 1.2395316837 1.5407367852 2.2886330359 2.2329831243 2.6852955610 3.5262197875 3.0102167808 1.2441688603 1.3038070990 2.3227127508
42.572640 1.3217414561 1.2838359515 1.3414983981 1.6210290440 1.9975256315 2.7318640881 2.9053018542 3.7565345311 2.0716872383 2.1065605876 2.5008566221 2.7516344370 3.3233526669 3.5413783233 4.3774702524 2.1517683478 2.3529127080 3.0917887787 2.9376697072 2.5632003432 4.1317758883 2.4744535934 2.1699981474 3.8685504412 4.1013817585 4.6997389771 1.2635660542 1.5392454897 2.2527354282 2.2305738291 2.7051218534 3.5144149883 3.0219437138 1.1973235609 1.3049860049 2.2792753617
42.814530 1.3193574455 1.2847772498 1.3447990903 1.6203505719 2.0146970634 2.7286649740 2.8909313429 3.7537237646 2.0727666351 2.1052784478 2.4993650305 2.7602827060 3.3200502198 3.5290271978 4.3740803504 2.1527593932 2.3538412254 3.1130109765 2.9375484800 2.5731255389 4.1323447680 2.4768919269 2.1792143323 3.8691768821 4.0899595327 4.7001509530 1.2861871415 1.5377090026 2.2164251090 2.2284410701 2.7232461636 3.5004113522 3.0321259102 1.1488744046 1.3063046663 2.2342097083
43.056420 1.3170476463 1.2858813084 1.3481117270 1.6193606843 2.0317454756 2.7251944040 2.8775764004 3.7508885784 2.0739650206 2.1040442606 2.4976799631 2.7691168867 3.3165923227 3.5175426356 4.3707421966 2.1538158476 2.3546906545 3.1338900706 2.9373025553 2.5848234197 4.1330012479 2.4791126159 2.1894992737 3.8695753468 4.0793653861 4.7006212305 1.3072317741 1.5361101632 2.1802803050 2.2265965468 2.7394922612 3.4845345166 3.0406792265 1.0993786397 1.3077286843 2.1879136023
43.298310 1.3147992128 1.2871343615 1.3514070884 1.6180598654 2.0484935493 2.7214638965 2.8656233973 3.7480198746 2.0752620195 2.1028251525 2.4957906280 2.7780622199 3.3129792292 3.5073274924 4.3674438741 2.1549050272 2.3554514277 3.1542107168 2.9369637316 2.5982518689 4.1337222186 2.4810884435 2.2007108622 3.8697199672 4.0699200889 4.7011165911 1.3265148327 1.5344316980 2.1450620639 2.2250336312 2.7536723069 3.4672713193 3.0474843077 1.0498135149 1.3091919116 2.1411185495
43.540200 1.3126123647 1.2885456284 1.3547016076 1.6164540242 2.0647601349 2.7174927519 2.8554381725 3.7451178877 2.0766649435 2.1016488990 2.4937190672 2.7870342004 3.3092334136 3.4987671838 4.3641972299 2.1560360588 2.3561353579 3.1737796177 2.9365818013 2.6132329987 4.1345069530 2.4828170383 2.2127453467 3.8696270416 4.0619858391 4.7016413314 1.3438215437 1.5326754336 2.1116702300 2.2237578435 2.7655732051 3.4492462793 3.0523983935 1.0013924392 1.3106329903 2.0947872296
43.782090 1.3105073283 1.2901241425 1.3579868466 1.6145509736 2.0803544690 2.7132797943 2.8474067701 3.7421751324 2.0781930887 2.1005234835 2.4914981181 2.7958726367 3.3053540704 3.4922442017 4.3610071007 2.1572111252 2.3567613466 3.1924278814 2.9362004343 2.6294898278 4.1353526634 2.4842848312 2.2255366393 3.8692799250 4.0559808561 4.7021829560 1.3589197224 1.5308246127 2.0811852681 2.2227668916 2.7749164678 3.4312876335 3.0552363137 .9556087830 1.3119922362 2.0501126585
44.023980 1.3084729881 1.2918405557 1.3612567493 1.6123617369 2.0951124457 2.7088485701 2.8419928730 3.7392047405 2.0798171085 2.0994326772 2.4891105479 2.8043697729 3.3013307827 3.4882256500 4.3578588608 2.1584141677 2.3573383935 3.2099926184 2.9358859660 2.6466600301 4.1362617281 2.4854810777 2.2390472627 3.8686828448 4.0524253209 4.7027510781 1.3715842291 1.5288726844 2.0549131513 2.2220786360 2.7814212558 3.4145048408 3.0558281997 .9143343929 1.3131851172 2.0085419543
44.265870 1.3065331029 1.2936942606 1.3644891314 1.6099005778 2.1089070835 2.7041867736 2.8397310247 3.7361950784 2.0815503527 2.0983728205 2.4865705381 2.8124339090 3.2971408647 3.4873537308 4.3547448224 2.1596450553 2.3578988083 3.2263522147 2.9356905027 2.6643141840 4.1372241284 2.4863898237 2.2532070924 3.8677890627 4.0518912174 4.7033142646 1.3816389693 1.5267660423 2.0342857517 2.2216761141 2.7848222419 3.4002437125 3.0540190803 .8797610249 1.3141270201 1.9716668594
44.507760 1.3046938803 1.2956682142 1.3676887192 1.6071930844 2.1216380300 2.6993054090 2.8410790098 3.7331678193 2.0833871565 2.0973537403 2.4838969987 2.8199921228 3.2927743842 3.4902144024 4.3516849738 2.1609025554 2.3584531348 3.2413899622 2.9356807834 2.6819402999 4.1382460375 2.4870318301 2.2679464940 3.8665965813 4.0549087360 4.7038933258 1.3889825333 1.5244489313 2.0206272213 2.2215586915 2.7849216520 3.3898863050 3.0497374734 .8541162663 1.3147413858 1.9411035717
44.749650 1.3029466509 1.2977723429 1.3708305263 1.6042643515 2.1332413404 2.6942181745 2.8463873619 3.7301256565 2.0853385366 2.0963752359 2.4810949763 2.8269968582 3.2881990631 3.4972152433 4.3486531854 2.1621842661 2.3590113112 3.2550445012 2.9359234529 2.6990730475 4.1393183529 2.4873941661 2.2831497246 3.8650707278 4.0618896280 4.7044564030 1.3936062060 1.5218635316 2.0150134364 2.2217055594 2.7816116924 3.3847034755 3.0429775065 .8393150407 1.3149393030 1.9182502224
44.991540 1.3012777829 1.2999797174 1.3739065622 1.6011341514 2.1437062291 2.6889241683 2.8559706245 3.7270805492 2.0873758726 2.0954255911 2.4781763715 2.8334310530 3.2834049137 3.5087244159 4.3456554718 2.1634642919 2.3595541747 3.2672875598 2.9364362796 2.7155084988 4.1404297441 2.4874858358 2.2987457015 3.8631867248 4.0732021099 4.7050041316 1.3955835261 1.5189542095 2.0181609920 2.2221073271 2.7748734334 3.3856736166 3.0337998682 .8366226999 1.3146801154 1.9040158321
45.233430 1.2997084847 1.3022932223 1.3769088001 1.5978064201 2.1530349363 2.6834340934 2.8699378964 3.7240421675 2.0895129079 2.0945163080 2.4751373038 2.8392955464 3.2783895781 3.5249044560 4.3426941272 2.1647552200 2.3600833004 3.2781384225 2.9372334224 2.7312921100 4.1415831377 2.4873234761 2.3146840740 3.8609509110 4.0889573621 4.7055464440 1.3950036211 1.5157016796 2.0301278756 2.2227584449 2.7647487297 3.3930623023 3.0222719621 .8463052276 1.3139608053 1.8985722379
45.475320 1.2982517843 1.3046956181 1.3798088682 1.5942863669 2.1612744071 2.6777554876 2.8880755263 3.7210325097 2.0917401965 2.0936392249 2.4719470491 2.8445666511 3.2731234569 3.5455150157 4.3397588940 2.1660557553 2.3605934024 3.2876661015 2.9382905901 2.7466567624 4.1427877006 2.4869071206 2.3309367292 3.8583561629 4.1088903766 4.7060824655 1.3920135335 1.5121106962 2.0502188644 2.2236598944 2.7513625854 3.4063413215 3.0084963058 .8674705536 1.3128427134 1.9013241127
45.717210 1.2969343311 1.3071672085 1.3825908168 1.5905733443 2.1684808416 2.6719268458 2.9099534875 3.7180387070 2.0940514844 2.0927905372 2.4686176423 2.8492169528 3.2676643481 3.5700423544 4.3368499384 2.1673593525 2.3610649376 3.2959640518 2.9395779812 2.7619584449 4.1440192051 2.4862420613 2.3475025584 3.8554420846 4.1325340088 4.7065923257 1.3868045980 1.5082394705 2.0772883839 2.2247870835 2.7349325245 3.4244955902 2.9925846110 .8984063669 1.3113701463 1.9111614849
45.959100 1.2957644504 1.3097136588 1.3852505345 1.5866584659 2.1747755120 2.6659636351 2.9349780414 3.7150815448 2.0964535752 2.0919934892 2.4651395268 2.8533333333 3.2620316343 3.5977634687 4.3339710581 2.1686649520 2.3614834586 3.3031779698 2.9410366636 2.7775448749 4.1452994938 2.4853288998 2.3643819782 3.8522347549 4.1592558374 4.7070961965 1.3796315877 1.5041487843 2.1099319004 2.2261601220 2.7157672292 3.4462633218 2.9747291273 .9369923948 1.3096534585 1.9267383802
46.200990 1.2947302961 1.3123438240 1.3877753032 1.5825394880 2.1802551847 2.6598929608 2.9624228737 3.7121512869 2.0989443801 2.0912226502 2.4615218953 2.8570606625 3.2562812355 3.6279010772 4.3311296974 2.1699626223 2.3618364627 3.3093874148 2.9426172284 2.7936392012 4.1466201190 2.4841638400 2.3815185877 3.8487641071 4.1882652199 4.7075720061 1.3707007708 1.4999096324 2.1465984855 2.2277612058 2.6941715312 3.4701733656 2.9550784168 .9810261887 1.3077758183 1.9465872011
46.442880 1.2938294729 1.3150482483 1.3901777453 1.5782130143 2.1849543872 2.6537340944 2.9915755272 3.7092730130 2.1015158565 2.0904933772 2.4577484888 2.8604874448 3.2504286187 3.6596883980 4.3283356044 2.1712602142 2.3621030325 3.3145769617 2.9442525567 2.8103612940 4.1479880953 2.4827687486 2.3988876335 3.8450817839 4.2188280750 4.7080606538 1.3600766221 1.4955890670 2.1858597287 2.2296106138 2.6703069359 3.4947298020 2.9336964940 1.0285004994 1.3058445153 1.9693326420
46.684770 1.2930814933 1.3178080687 1.3924379476 1.5736806407 2.1888370420 2.6475141783 3.0218871829 3.7064469170 2.1041592074 2.0897919025 2.4538274276 2.8635370899 3.2445240338 3.6925317844 4.3255978633 2.1725423902 2.3622875569 3.3187139305 2.9459067811 2.8277783135 4.1494011688 2.4811318158 2.4164559147 3.8412120848 4.2503863132 4.7085504215 1.3477637727 1.4912602593 2.2266995137 2.2317078057 2.6442542600 3.5188236202 2.9106029339 1.0779158270 1.3039158127 1.9939388666
46.926660 1.2925010003 1.3206243031 1.3945615004 1.5689509553 2.1919255134 2.6412459011 3.0529118368 3.7036640119 2.1068840168 2.0891474245 2.4497623166 2.8661729544 3.2385826953 3.7259503773 4.3228994478 2.1738211271 2.3624207601 3.3218424168 2.9475613940 2.8458725505 4.1508639639 2.4792486752 2.4342205171 3.8371749430 4.2825064559 4.7090260162 1.3338187785 1.4869781254 2.2683814490 2.2340416558 2.6161140694 3.5417000032 2.8858372337 1.1282101760 1.3020295087 2.0196615673
47.168550 1.2920891264 1.3234699840 1.3965370856 1.5640428974 2.1942203091 2.6349778950 3.0841567448 3.7009326197 2.1096764304 2.0885324153 2.4455736310 2.8684040401 3.2326517399 3.7594607277 4.3202514857 2.1750745157 2.3624856373 3.3239134097 2.9492117156 2.8644721510 4.1523600771 2.4771419671 2.4521563407 3.8330273230 4.3147041527 4.7094990455 1.3182813648 1.4827965373 2.3101623739 2.2365994683 2.5859766040 3.5625975978 2.8594401096 1.1784767387 1.3002005375 2.0458530092
47.410440 1.2918280739 1.3263588687 1.3983621034 1.5589729047 2.1957744518 2.6287035593 3.1152588124 3.6982701516 2.1125441063 2.0879602804 2.4412690001 2.8703592988 3.2267187837 3.7927247310 4.3176637244 2.1763106576 2.3624911737 3.3249244994 2.9508309055 2.8834113767 4.1539029644 2.4747982377 2.4701898510 3.8287450199 4.3465910231 4.7099541493 1.3012183842 1.4787147178 2.3515090961 2.2393804579 2.5539309626 3.5809899357 2.8314783796 1.2281119517 1.2984788419 2.0720465148
47.652330 1.2917094384 1.3292673294 1.4000587979 1.5537578256 2.1966296512 2.6224410100 3.1460342224 3.6956720287 2.1154705511 2.0874368985 2.4368594376 2.8720731300 3.2208011528 3.8255732725 4.3151260632 2.1775215275 2.3624357686 3.3248654125 2.9524082867 2.9025931628 4.1554772620 2.4722490493 2.4883622379 3.8243743811 4.3780133754 4.7104108461 1.2826594804 1.4747652353 2.3921818628 2.2423709942 2.5200164987 3.5966080926 2.8019535972 1.2767972088 1.2968686636 2.0979746485
47.894220 1.2917571083 1.3321945190 1.4016088326 1.5483698995 2.1968702476 2.6161826799 3.1764610724 3.6931238100 2.1184702122 2.0869482440 2.4323179324 2.8735872842 3.2148972527 3.8580151452 4.3126282406 2.1787114818 2.3623373295 3.3238112580 2.9539633285 2.9219860229 4.1570879582 2.4694432861 2.5067675971 3.8198899961 4.4089485610 4.7108388978 1.2626144968 1.4709708876 2.4322271434 2.2455919165 2.4841591987 3.6094170974 2.7707870823 1.3245644275 1.2953519874 2.1235959303
48.136110 1.2919736581 1.3351181052 1.4030261442 1.5428095818 2.1966585255 2.6099552911 3.2062200851 3.6906377183 2.1215201745 2.0864962412 2.4276544388 2.8749816990 3.2090361690 3.8897151163 4.3101883809 2.1798722063 2.3621810521 3.3219264345 2.9555099605 2.9414254927 4.1587451447 2.4664019714 2.5255057780 3.8153403804 4.4391311765 4.7112688578 1.2413468931 1.4673597043 2.4712513599 2.2490525182 2.4465497476 3.6192010173 2.7381159774 1.3709392774 1.2939341045 2.1485466890
48.378000 1.2923676201 1.3380510191 1.4042959048 1.5370829658 2.1961399032 2.6037592072 3.2349581274 3.6881975409 2.1246384650 2.0860884216 2.4228865299 2.8764116565 3.2032137239 3.9203458675 4.3077927817 2.1810065468 2.3619592324 3.3193392865 2.9570254177 2.9606677279 4.1604257846 2.4631223089 2.5445922390 3.8107175564 4.4682009904 4.7116681691 1.2191039502 1.4639329667 2.5088021774 2.2527231055 2.4073834241 3.6256636104 2.7040562891 1.4154570532 1.2926279606 2.1724370509
48.619890 1.2929221868 1.3409796927 1.4054312692 1.5312060009 2.1954758002 2.5976142758 3.2624710843 3.6858295898 2.1278067402 2.0857285626 2.4180055385 2.8780307350 3.1974283238 3.9497403960 4.3054491642 2.1821113822 2.3616781039 3.3161704069 2.9585180768 2.9795323135 4.1621541257 2.4596289766 2.5640649071 3.8060549944 4.4959559431 4.7120677213 1.1961205118 1.4607052446 2.5446542725 2.2566108387 2.3668568094 3.6287223975 2.6687469693 1.4579261864 1.2914581835 2.1951008986
48.861780 1.2936440574 1.3438871648 1.4064028474 1.5252034145 2.1947637630 2.5915282083 3.2886838950 3.6835195429 2.1310244732 2.0853812217 2.4130314132 2.8798753732 3.1916878308 3.9778438786 4.3031463427 2.1831743616 2.3613518068 3.3125056347 2.9599738167 2.9979298712 4.1639040755 2.4559091289 2.5839259777 3.8013361785 4.5223116400 4.7124231244 1.1725781405 1.4576901006 2.5787531372 2.2606824407 2.3250986430 3.6284211984 2.6322710933 1.4982651486 1.2904211003 2.2164299799
49.103670 1.2945498422 1.3467575223 1.4072426737 1.5190991507 2.1940540758 2.5855635928 3.3134570324 3.6812766135 2.1342977409 2.0851011924 2.4079873335 2.8819011857 3.1860331875 4.0044834734 4.3008814868 2.1842176379 2.3609986810 3.3084085970 2.9614316913 3.0157129282 4.1656761185 2.4519857929 2.6041872882 3.7966511205 4.5471895994 4.7127582998 1.1486387789 1.4549671045 2.6110331557 2.2649376802 2.2822597642 3.6247992929 2.5947454919 1.5363442847 1.2894930330 2.2363662016
49.345560 1.2956164206 1.3495751944 1.4079251280 1.5129124903 2.1934762941 2.5797271241 3.3367020546 3.6790951704 2.1376071212 2.0848331086 2.4028865291 2.8841495242 3.1804719245 4.0295540861 4.2986514960 2.1852095100 2.3606309516 3.3040256801 2.9628861966 3.0327977672 4.1674668268 2.4478311013 2.6248232818 3.7919831846 4.5705050020 4.7130358488 1.1245982608 1.4525682733 2.6414550754 2.2693644286 2.2385956780 3.6180423955 2.5563646912 1.5720607707 1.2886832910 2.2548413129
